module,class,method,params,throws
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,post,"java.lang.String, java.lang.String, boolean",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,execute,"me.chanjar.weixin.common.util.http.RequestExecutor<T, E>, java.lang.String, E",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setRetrySleepMillis,int,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setMaxRetryTimes,int,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,initHttp,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpConfigStorage,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpConfigStorage,me.chanjar.weixin.cp.config.WxCpTpConfigStorage,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getRequestHttp,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getSessionManager,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getUserInfo3rd,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getUserDetail3rd,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getLoginInfo,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getCustomizedAuthUrl,"java.lang.String, java.util.List<java.lang.String>",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpProviderToken,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpProviderTokenEntity,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpProviderTokenEntity,boolean,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpContactService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpContactService,me.chanjar.weixin.cp.tp.service.WxCpTpContactService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpDepartmentService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpDepartmentService,me.chanjar.weixin.cp.tp.service.WxCpTpDepartmentService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpMediaService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpMediaService,me.chanjar.weixin.cp.tp.service.WxCpTpMediaService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpOAService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpOAService,me.chanjar.weixin.cp.tp.service.WxCpTpOAService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpUserService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpUserService,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpLicenseService,me.chanjar.weixin.cp.tp.service.WxCpTpLicenseService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpLicenseService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpMessageService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpMessageService,me.chanjar.weixin.cp.tp.service.WxCpTpMessageService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,fromEncryptedXml,"java.lang.String, java.lang.String, java.lang.String, java.lang.String",
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getVerifyDecrypt,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getAdminList,"java.lang.String, java.lang.Integer",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getAppQrcode,"java.lang.String, java.lang.String, java.lang.String, java.lang.Integer, java.lang.Integer",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,corpId2OpenCorpId,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,createAuthCorpJsApiTicketSignature,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,createSuiteJsApiTicketSignature,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,expireSuiteAccessToken,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,expireAccessToken,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,expireAuthCorpJsApiTicket,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,expireAuthSuiteJsApiTicket,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,expireProviderToken,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpOrderService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpOrderService,me.chanjar.weixin.cp.tp.service.WxCpTpOrderService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpEditionService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpOrderService,me.chanjar.weixin.cp.tp.service.WxCpTpEditionService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpIdConverService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpIdConverService,me.chanjar.weixin.cp.tp.service.WxCpTpIdConvertService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpOAuth2Service,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpOAuth2Service,me.chanjar.weixin.cp.tp.service.WxCpTpOAuth2Service,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,getWxCpTpCustomizedService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpService,setWxCpTpCustomizedService,me.chanjar.weixin.cp.tp.service.WxCpTpCustomizedService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpTagService,create,"java.lang.String, java.lang.Integer",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpTagService,update,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpTagService,delete,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpTagService,get,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpTagService,addUsers2Tag,"java.lang.String, java.util.List<java.lang.String>, java.util.List<java.lang.String>",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpTagService,removeUsersFromTag,"java.lang.String, java.util.List<java.lang.String>, java.util.List<java.lang.String>",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpTagService,listAll,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,authenticate,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,listByDepartment,"java.lang.Long, java.lang.Boolean, java.lang.Integer, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,listSimpleByDepartment,"java.lang.Long, java.lang.Boolean, java.lang.Integer, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,listSimpleByDepartment,"java.lang.Long, java.lang.Boolean, java.lang.Integer",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,create,me.chanjar.weixin.cp.bean.WxCpUser,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,update,me.chanjar.weixin.cp.bean.WxCpUser,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,delete,java.lang.String...,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,getById,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,invite,"java.util.List<java.lang.String>, java.util.List<java.lang.String>, java.util.List<java.lang.String>",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,userId2Openid,"java.lang.String, java.lang.Integer",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,openid2UserId,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,getUserId,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,getExternalContact,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,checkSignature,"java.lang.String, java.lang.String, java.lang.String, java.lang.String",
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSuiteAccessToken,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSuiteAccessTokenEntity,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSuiteAccessTokenEntity,boolean,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSuiteTicket,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSuiteTicket,boolean,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setSuiteTicket,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setSuiteTicket,"java.lang.String, int",
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSuiteJsApiTicket,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSuiteJsApiTicket,"java.lang.String, boolean",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getAuthCorpJsApiTicket,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getAuthCorpJsApiTicket,"java.lang.String, boolean",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,jsCode2Session,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getCorpToken,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getCorpToken,"java.lang.String, java.lang.String, boolean",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getPermanentCode,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getV2PermanentCode,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getPermanentCodeInfo,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getV2PermanentCodeInfo,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getPreAuthUrl,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getPreAuthUrl,"java.lang.String, java.lang.String, int",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getAuthInfo,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,get,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,get,"java.lang.String, java.lang.String, boolean",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,post,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,post,"java.lang.String, java.lang.String, boolean",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,execute,"me.chanjar.weixin.common.util.http.RequestExecutor<T, E>, java.lang.String, E",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,execute,"me.chanjar.weixin.common.util.http.RequestExecutor<T, E>, java.lang.String, E, boolean",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpConfigStorage,me.chanjar.weixin.cp.config.WxCpTpConfigStorage,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setRetrySleepMillis,int,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setMaxRetryTimes,int,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getTmpDirFile,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setTmpDirFile,java.io.File,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getRequestHttp,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getSessionManager,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getUserInfo3rd,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getUserDetail3rd,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getLoginInfo,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getCustomizedAuthUrl,"java.lang.String, java.util.List<java.lang.String>",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpProviderToken,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpProviderTokenEntity,,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpProviderTokenEntity,boolean,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpTpContactService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpTpDepartmentService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpTpMediaService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpTpOAService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpTpUserService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpContactService,me.chanjar.weixin.cp.tp.service.WxCpTpContactService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpDepartmentService,me.chanjar.weixin.cp.tp.service.WxCpTpDepartmentService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpMediaService,me.chanjar.weixin.cp.tp.service.WxCpTpMediaService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpOAService,me.chanjar.weixin.cp.tp.service.WxCpTpOAService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpTpLicenseService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpLicenseService,me.chanjar.weixin.cp.tp.service.WxCpTpLicenseService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getWxCpTpMessageService,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpMessageService,me.chanjar.weixin.cp.tp.service.WxCpTpMessageService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,setWxCpTpUserService,me.chanjar.weixin.cp.tp.service.WxCpTpUserService,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,fromEncryptedXml,"java.lang.String, java.lang.String, java.lang.String, java.lang.String",
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getVerifyDecrypt,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getAdminList,"java.lang.String, java.lang.Integer",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,getAppQrcode,"java.lang.String, java.lang.String, java.lang.String, java.lang.Integer, java.lang.Integer",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,corpId2OpenCorpId,java.lang.String,me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,createAuthCorpJsApiTicketSignature,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,createSuiteJsApiTicketSignature,"java.lang.String, java.lang.String",me.chanjar.weixin.common.error.WxErrorException
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,expireSuiteAccessToken,,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,expireAccessToken,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,expireAuthCorpJsApiTicket,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,expireAuthSuiteJsApiTicket,java.lang.String,
weixin-java-cp,me.chanjar.weixin.cp.tp.service.impl.BaseWxCpTpServiceImpl,expireProviderToken,,
